PersonId,Sex,Age,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
17291,Female,37,3,3,3,3,2,3,2,4,2,4,3,3,4,4,2,2,2,2,3,2,2,3,2,4,2,4,2,3,4,4,3,5,4,3,3,3,3,2,3,3,5,1,4,2,4,1,4,5,3,4
17292,Female,17,3,1,5,2,5,1,5,2,5,2,5,4,5,4,4,3,5,5,4,3,3,5,2,5,1,5,1,5,5,5,4,1,5,4,3,3,4,4,5,3,3,1,5,1,5,1,5,3,5,5
17293,Male,51,4,2,4,2,4,2,3,2,4,3,2,4,3,4,1,2,1,1,2,1,2,3,2,3,2,4,3,3,3,4,3,2,4,1,4,2,4,1,4,4,4,4,3,4,3,4,5,4,2,3
17294,Male,40,2,2,3,5,4,2,1,3,4,4,5,4,4,3,4,4,4,5,4,3,4,3,1,4,1,4,2,2,5,4,3,4,5,1,3,2,5,3,5,4,5,1,5,3,5,1,5,3,5,5
17295,Female,37,3,1,5,1,5,1,5,1,4,1,1,4,2,5,2,3,1,1,3,1,1,4,1,4,1,5,1,5,5,4,3,4,3,1,5,4,3,1,4,5,4,1,4,2,4,1,5,4,4,4
17296,Male,40,3,4,5,5,2,1,2,3,4,5,5,5,5,3,1,1,1,1,1,1,1,3,1,5,2,4,1,5,5,5,5,1,5,1,4,1,5,1,5,5,4,1,5,5,5,1,5,1,5,5
17297,Male,21,3,4,3,3,1,2,1,2,3,5,4,4,3,2,3,2,4,4,3,4,4,3,4,2,4,2,4,2,2,3,4,4,5,2,4,4,5,3,4,5,4,1,5,1,4,1,5,3,5,5
17298,Male,38,2,3,3,4,2,2,1,3,2,3,4,2,4,3,3,3,2,2,4,2,2,4,2,5,3,2,2,4,4,3,4,2,5,2,4,2,5,2,4,4,4,2,3,2,5,4,5,4,5,3
17299,Female,20,3,2,5,2,5,1,3,2,5,3,4,3,4,3,4,3,4,2,4,2,2,3,4,5,2,5,2,4,5,3,4,2,4,2,3,2,5,2,4,4,4,2,3,3,5,2,3,3,4,5
17300,Female,52,1,5,4,5,2,5,1,5,1,5,4,4,4,5,1,1,1,1,1,1,1,4,5,5,1,5,1,5,5,5,3,2,4,1,4,1,1,1,3,1,2,4,5,5,4,1,2,3,4,4
17301,Female,18,4,1,5,2,4,2,2,2,4,3,4,4,3,1,3,2,1,2,2,1,1,5,1,4,2,4,2,3,4,4,3,4,3,3,1,3,4,3,2,3,3,2,4,2,4,2,3,3,4,3
17302,Female,22,4,4,4,4,3,4,2,4,3,5,4,3,5,2,4,5,5,4,4,3,2,4,2,4,2,4,1,5,4,3,3,4,4,3,2,5,4,3,3,4,5,2,5,2,4,2,5,4,5,4
17303,Female,24,1,1,5,3,5,1,5,2,5,4,5,3,5,5,5,1,5,5,5,5,1,3,1,5,1,5,1,5,5,5,3,5,5,3,3,5,3,3,4,5,5,1,4,1,5,1,5,5,5,5
17304,Male,23,3,3,3,2,4,2,3,2,4,4,4,3,4,3,4,4,4,3,4,3,3,4,1,3,3,3,2,4,4,3,3,2,4,1,4,1,4,1,4,4,4,2,5,1,5,1,4,3,5,3
17305,Female,18,2,2,4,3,3,2,1,3,4,4,2,5,2,5,3,1,3,1,5,1,1,5,1,5,1,5,2,5,5,5,4,3,5,1,3,2,5,2,4,5,4,2,5,3,4,2,4,4,3,3
17306,Female,25,4,4,2,3,3,2,2,4,3,5,4,2,5,3,5,4,5,5,5,3,1,4,3,4,2,5,3,4,5,4,4,4,5,2,1,4,3,2,2,4,5,1,5,1,5,1,5,5,5,5
17307,Female,60,3,3,3,4,3,3,3,4,2,3,3,3,3,3,2,2,2,1,1,1,5,3,1,4,2,4,2,4,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3
17308,Male,32,5,1,4,2,5,1,5,3,5,2,3,3,4,2,5,4,2,2,5,2,2,4,5,2,3,2,2,2,2,3,4,2,5,2,2,2,5,2,5,4,4,2,5,3,5,1,4,4,5,5
17309,Female,18,1,5,2,5,2,5,1,4,1,5,5,4,4,1,2,5,4,4,4,5,4,3,3,4,2,4,4,4,3,3,2,3,3,4,2,4,3,4,3,3,4,3,4,3,3,3,2,2,5,3
17310,Male,21,2,5,2,5,2,2,1,1,5,5,5,3,5,5,4,5,5,5,5,5,4,5,1,5,1,1,4,4,5,5,4,5,4,5,1,5,3,5,4,4,5,1,5,1,5,1,5,5,5,5
17311,Female,42,2,2,4,3,4,1,3,4,4,2,3,3,4,2,3,1,1,1,1,4,1,4,1,4,2,4,2,4,4,4,4,2,4,1,3,3,5,1,4,3,4,2,4,2,4,1,4,4,4,4
17312,Male,25,2,4,3,3,4,1,2,3,3,2,1,5,3,1,2,2,2,2,2,2,1,4,2,4,2,5,2,3,4,3,3,1,5,2,3,3,3,3,3,3,4,1,4,1,5,1,4,3,3,5
17313,Female,20,3,2,5,3,4,2,1,4,1,5,3,5,4,3,4,3,3,2,4,1,2,5,3,5,2,5,1,4,4,5,4,4,4,4,2,5,4,2,1,5,3,2,4,1,4,1,4,2,3,4
17314,Female,48,3,2,3,2,5,1,5,5,4,3,3,4,4,2,3,3,4,3,1,2,1,5,1,5,1,5,1,5,5,5,4,2,5,1,5,1,5,1,3,5,5,2,5,1,5,1,5,3,5,5
17315,Female,47,3,1,5,4,5,1,5,5,3,2,5,1,5,1,5,5,5,5,5,5,1,5,1,5,1,5,1,5,5,5,1,5,1,4,1,5,3,3,1,3,1,5,4,5,2,2,1,1,4,1
17316,Male,18,2,4,3,5,1,4,2,4,2,5,3,4,5,3,3,3,2,1,2,3,3,2,1,3,4,4,4,3,2,4,3,4,4,4,3,2,4,2,3,3,4,2,4,1,3,2,3,4,5,5
17317,Female,15,4,3,3,3,4,3,4,2,4,4,4,5,4,2,4,3,4,3,3,3,4,3,3,4,3,3,3,3,4,3,4,3,2,4,2,3,3,3,4,3,2,3,3,2,3,3,4,2,3,4
17318,Female,29,3,2,4,3,4,1,3,3,2,3,4,2,3,3,3,3,4,4,3,2,2,3,2,5,2,5,2,2,4,4,2,1,2,4,3,2,2,3,3,4,4,1,4,1,4,2,3,4,4,4
17319,Male,27,3,3,4,3,4,1,3,3,3,2,2,4,3,3,2,1,1,1,1,1,1,4,1,4,2,3,1,4,4,5,4,2,5,1,5,1,5,3,4,2,4,3,4,2,5,1,5,1,4,5
17320,Female,38,1,2,3,3,4,3,2,4,5,4,3,3,4,4,2,3,2,3,2,2,1,5,1,4,2,4,1,4,4,3,4,3,5,2,4,4,5,2,5,2,2,5,3,3,5,3,4,2,5,5
17321,Female,14,3,1,4,2,5,2,3,3,4,1,4,4,4,3,3,3,1,2,4,3,4,5,2,4,1,4,1,3,5,4,3,3,4,3,3,5,3,3,2,3,3,2,4,1,4,1,5,3,4,4
17322,Female,18,1,3,5,5,2,3,3,5,1,5,3,4,3,2,3,3,3,3,3,3,1,5,3,5,1,4,1,5,5,4,4,3,4,3,3,4,5,3,5,4,3,1,5,5,3,1,3,3,5,4
17323,Male,20,5,1,4,2,5,2,4,2,4,2,2,4,2,4,2,1,2,1,2,2,1,4,4,4,2,2,2,4,2,4,3,2,4,3,2,2,4,3,1,3,4,2,4,2,3,2,4,3,4,3
17324,Female,16,3,3,4,3,3,1,2,3,4,4,5,2,5,2,3,5,5,5,5,5,1,5,4,4,2,4,2,5,5,3,1,4,5,5,2,5,4,4,2,2,2,4,4,2,3,4,2,2,4,4
17325,Male,18,2,3,4,4,4,2,3,4,3,4,2,4,4,2,2,2,2,2,1,4,1,5,2,5,1,5,1,5,5,5,2,4,4,2,2,4,2,4,2,2,3,1,5,2,3,4,5,2,5,3
17326,Female,23,3,2,4,4,5,2,4,5,2,3,3,4,5,2,2,2,1,1,1,1,5,5,1,5,2,5,1,4,5,5,4,1,5,2,3,1,4,1,5,4,4,3,5,2,5,1,4,3,5,5
17327,Male,20,5,1,5,2,4,1,5,1,5,2,2,3,1,3,3,3,3,3,3,3,2,5,3,5,1,2,1,5,5,4,5,5,3,3,2,3,2,3,2,3,5,1,5,2,3,1,5,4,2,4
17328,Female,20,4,2,4,3,4,2,4,2,2,5,4,3,4,2,3,2,3,2,2,2,1,4,2,4,1,5,2,2,4,4,4,2,4,4,2,2,1,3,4,3,3,2,4,3,4,2,4,4,3,4
17329,Male,26,3,5,4,5,2,1,2,5,5,5,5,5,5,2,3,3,5,5,2,5,3,3,1,4,3,4,5,4,4,4,2,5,5,5,2,3,4,5,1,5,5,1,5,1,5,1,5,5,5,5
17330,Female,40,2,1,4,2,5,1,4,2,4,2,3,4,4,4,2,3,3,3,4,2,2,4,4,4,2,4,2,3,4,4,4,4,2,3,2,4,3,2,3,4,3,2,4,2,5,2,4,2,3,5
17331,Female,17,1,5,2,5,2,5,1,1,2,5,4,3,5,2,4,4,4,3,4,4,2,5,4,5,2,4,2,5,4,4,2,4,4,5,2,4,4,2,4,4,4,3,4,2,2,4,3,3,2,2
17332,Female,17,1,5,1,5,1,3,1,5,1,5,5,2,5,3,3,5,3,3,4,3,3,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,5,2,3,5,4,3,4,3
17333,Female,21,4,3,4,3,4,2,3,5,4,3,3,5,2,3,2,1,4,2,2,2,4,4,3,1,4,2,4,5,1,3,3,4,4,2,1,2,4,5,3,3,3,1,5,1,5,1,5,3,5,5
17334,Male,31,3,4,2,2,1,4,1,5,1,4,5,3,4,4,5,3,2,3,4,1,2,3,4,4,2,4,2,2,4,4,4,3,3,2,1,4,4,5,4,3,4,1,5,1,5,1,4,2,4,5
17335,Female,26,2,5,3,5,2,5,1,5,1,5,3,3,4,4,4,4,2,1,1,2,5,5,1,5,4,5,3,5,5,5,5,1,5,2,5,1,1,1,5,5,4,1,5,2,3,2,3,1,5,3
17336,Female,29,4,1,5,4,4,2,3,2,3,5,4,4,3,4,3,4,4,3,4,1,1,4,3,5,1,5,2,5,5,5,4,4,4,2,1,5,4,1,4,4,4,1,5,1,5,1,5,5,5,5
17337,Female,14,5,1,4,2,5,1,5,2,5,2,2,4,4,4,2,5,4,3,4,3,5,5,2,5,1,5,1,5,5,4,3,5,4,4,4,5,3,3,4,4,4,2,4,2,4,1,5,2,4,5
17338,Female,25,2,3,5,3,4,2,5,4,4,2,1,4,4,5,1,1,1,1,1,1,3,4,1,2,2,3,2,4,2,5,4,1,5,1,5,1,5,1,5,5,5,3,3,2,4,1,5,3,5,4
17339,Male,20,3,1,5,3,3,2,3,3,3,5,2,3,4,5,5,1,2,2,3,1,1,5,2,2,4,3,1,4,4,5,2,1,4,1,3,2,2,1,3,4,3,3,5,1,4,2,3,3,5,3
17340,Female,15,4,2,2,4,4,3,2,4,2,4,4,4,4,2,3,4,5,5,4,3,1,5,4,5,1,5,2,5,5,3,3,2,4,4,2,2,3,3,2,3,4,2,5,2,4,1,4,4,5,4
17341,Male,19,4,3,4,1,4,2,2,2,5,1,5,5,3,2,2,2,4,4,2,2,4,4,4,5,2,4,4,4,4,4,3,1,5,4,3,1,5,1,4,5,2,2,4,4,4,1,5,3,3,4
17342,Female,26,2,1,5,1,5,4,3,5,5,2,1,4,3,4,4,5,2,1,3,2,5,5,2,5,4,5,3,4,5,4,3,4,1,3,2,5,2,3,3,5,3,2,4,4,3,1,5,1,5,3
17343,Female,22,3,3,3,3,3,3,3,3,3,2,2,4,3,3,3,2,4,3,3,2,2,3,1,3,2,4,2,3,3,3,4,4,4,3,1,4,2,4,3,3,3,2,4,1,3,2,4,3,4,3
17344,Male,19,3,5,2,4,1,2,3,5,4,5,4,3,4,3,3,3,4,2,3,4,2,3,1,4,4,4,2,4,3,3,1,2,4,3,2,1,3,3,2,4,5,1,5,1,3,2,1,4,5,4
17345,Female,27,2,3,4,3,4,4,3,4,3,3,5,1,3,1,4,4,2,2,5,5,2,4,3,4,2,3,2,4,4,2,3,4,4,3,1,3,3,3,1,3,2,2,3,1,3,3,3,4,5,4
17346,Male,27,3,2,5,4,4,2,3,4,3,2,1,4,1,4,1,1,1,1,1,1,2,5,1,4,2,2,2,5,4,5,5,1,5,1,5,1,5,1,4,3,4,1,5,1,5,1,5,2,5,5
17347,Male,47,4,4,5,4,5,2,5,5,4,3,2,5,2,4,2,2,3,2,2,2,2,5,4,4,2,4,2,4,3,4,4,4,3,3,3,3,2,3,2,2,4,1,5,2,3,1,4,3,3,4
17348,Male,27,4,2,5,3,3,2,4,3,4,3,1,4,3,3,2,3,3,3,3,2,2,4,2,5,2,3,2,4,4,4,3,1,5,2,4,2,5,2,4,3,4,2,5,4,4,2,4,4,3,4
17349,Male,29,4,2,4,3,3,2,3,2,2,3,3,2,2,4,3,2,2,2,4,1,3,3,3,2,2,3,2,3,2,4,2,3,4,2,4,3,4,2,4,3,3,2,3,3,4,3,3,3,3,3
17350,Male,33,4,1,4,1,5,1,5,4,4,3,1,5,3,4,1,1,3,2,3,2,3,3,4,4,2,4,2,4,4,3,1,1,3,2,1,1,2,3,1,4,5,1,5,1,4,1,5,4,4,3
17351,Female,20,3,3,4,2,3,1,2,3,4,4,5,4,5,4,1,1,1,1,1,4,1,5,1,5,1,5,1,5,5,5,2,5,5,1,2,5,1,3,1,1,4,1,5,1,3,1,4,3,5,3
17352,Female,19,2,3,3,3,2,2,3,3,3,3,4,3,3,2,4,4,2,2,3,2,3,3,2,2,4,2,4,2,2,4,3,4,4,2,2,5,3,2,2,5,4,2,3,2,4,2,4,4,3,4
17353,Female,40,2,3,3,4,2,2,3,4,2,3,2,2,2,4,2,2,3,2,2,2,1,4,4,4,2,4,2,3,4,3,3,5,4,2,2,5,4,3,3,4,5,1,5,1,4,1,5,4,4,4
17354,Female,14,4,3,3,3,2,3,2,3,4,5,4,3,3,3,4,3,4,4,3,2,3,4,2,4,1,3,1,3,3,2,3,5,4,4,3,3,3,3,3,3,2,2,5,2,2,1,2,3,4,2
17355,Male,24,1,2,3,4,3,3,4,3,4,4,5,2,4,3,4,5,3,4,3,3,1,4,1,5,2,5,3,3,5,4,3,3,3,3,3,3,5,3,3,3,2,5,4,5,3,1,2,2,3,3
17356,Female,16,1,3,3,4,5,3,2,2,5,5,3,5,5,5,3,1,2,1,2,1,1,5,1,5,1,5,1,4,3,3,3,3,4,2,5,3,4,3,5,3,4,2,4,3,4,4,3,4,5,3
17357,Male,56,2,3,3,3,3,3,2,3,2,4,3,4,3,4,2,2,2,2,3,2,2,2,2,4,3,3,3,3,3,3,4,2,4,1,4,2,4,2,4,3,4,2,4,2,3,4,3,3,3,3
17358,Male,15,3,2,4,2,4,2,4,3,4,3,2,5,2,4,3,2,2,3,3,2,4,4,4,3,3,2,3,3,3,4,2,2,2,4,1,4,2,3,1,2,4,4,2,4,3,1,3,3,2,5
17359,Female,36,4,1,4,2,5,1,4,2,4,2,4,3,4,2,2,4,4,4,4,3,2,5,2,5,2,5,2,4,4,5,4,3,3,2,4,4,3,1,3,4,5,1,5,1,4,1,5,4,4,5
17360,Male,18,5,1,5,1,5,4,4,2,5,4,4,1,5,1,1,1,1,2,1,4,5,5,1,5,2,5,1,5,5,5,3,2,5,1,5,1,2,1,4,5,4,1,5,1,4,1,5,1,1,5
17361,Female,20,3,2,3,3,3,4,2,4,2,3,4,4,5,4,3,2,3,2,2,2,3,3,1,3,2,5,3,3,3,3,3,4,2,2,2,3,3,3,3,3,2,3,5,2,3,2,3,3,3,3
17362,Female,21,3,5,4,4,4,3,2,1,2,5,3,5,3,2,1,2,2,2,2,1,1,4,1,4,2,4,2,3,3,3,4,1,4,1,4,1,4,1,4,3,4,1,4,1,4,1,4,4,5,4
17363,Female,22,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,5,1,1,1,1,5,1,1,1,5,1,5,1,1,1,1,1,1
17364,Male,46,1,5,3,4,4,4,1,1,3,5,2,4,3,4,2,2,4,3,2,2,4,3,1,2,3,3,5,2,3,3,4,4,4,2,4,1,5,3,5,4,4,1,5,1,4,1,4,5,5,4
17365,Female,45,4,1,4,2,5,1,4,3,4,2,1,5,2,4,2,1,1,1,1,1,1,5,2,4,2,2,1,2,3,4,3,2,2,2,3,3,2,2,2,4,4,2,4,2,5,1,2,2,1,5
17366,Female,24,2,2,5,2,5,2,5,2,4,3,2,3,4,3,3,2,2,2,3,3,2,5,4,4,2,4,2,4,4,3,2,4,4,4,4,5,4,3,4,4,4,3,5,3,3,1,4,5,4,5
17367,Female,16,3,4,4,2,5,3,2,4,2,5,5,2,4,3,4,2,1,1,1,3,1,4,1,4,1,5,1,5,3,5,4,3,4,1,2,2,4,1,4,4,5,2,3,2,3,2,3,4,5,4
17368,Female,19,5,1,5,5,5,5,5,1,5,5,4,5,5,5,1,5,5,1,5,1,5,5,1,5,1,5,1,5,5,5,5,1,5,1,1,5,1,1,5,5,5,1,5,1,5,1,5,5,5,5
17369,Female,42,1,5,1,5,2,4,1,5,1,5,4,4,4,1,4,4,4,3,3,5,1,3,1,4,2,5,4,3,5,5,2,3,2,3,2,3,1,1,2,5,4,1,5,1,2,1,4,3,5,5
17370,Male,16,2,4,3,4,3,3,3,3,3,3,3,3,4,2,3,3,3,3,4,4,3,4,3,4,2,3,3,4,4,3,3,3,4,3,2,4,4,4,3,3,4,2,4,1,4,2,4,4,4,4
17371,Female,24,3,3,3,3,4,2,3,3,3,3,2,2,4,3,2,3,3,3,3,3,1,4,2,5,1,2,1,4,5,4,3,4,4,3,3,3,3,3,2,3,4,2,5,2,3,1,4,3,3,4
17372,Male,22,5,1,4,1,5,1,5,4,5,1,1,4,2,3,2,2,1,1,4,3,3,5,5,4,1,5,2,4,4,5,2,4,4,3,4,5,4,3,2,5,5,2,5,1,5,1,5,5,4,5
17373,Male,17,1,3,2,3,2,2,1,3,2,3,4,2,4,2,4,3,4,3,3,5,3,3,2,4,2,4,3,2,3,2,3,1,3,4,1,4,5,5,5,3,3,3,3,1,3,4,4,4,5,4
17374,Male,18,3,3,5,3,4,3,2,4,4,5,2,5,3,4,1,2,1,1,2,2,2,4,4,4,2,4,2,3,4,4,5,5,5,2,3,4,4,3,3,4,4,1,5,4,5,1,5,4,2,4
17375,Female,17,3,3,2,5,1,2,1,5,1,5,5,3,5,3,5,5,5,4,4,3,2,1,4,3,2,3,3,3,3,3,2,1,4,4,1,4,3,3,3,3,1,4,4,3,3,2,3,2,3,3
17376,Female,17,1,3,4,4,4,2,2,5,2,5,4,5,5,4,3,1,1,1,2,1,1,3,1,5,3,5,2,4,3,3,4,1,4,1,2,2,5,2,4,3,5,2,5,3,3,1,5,3,2,4
17377,Male,16,4,3,5,1,5,1,5,1,5,5,2,4,4,2,2,1,2,1,1,1,2,5,2,5,1,4,1,5,4,4,4,2,5,1,4,2,4,3,1,4,3,2,4,2,5,1,5,2,4,5
17378,Male,17,4,1,5,2,5,1,5,2,5,1,5,5,2,3,2,4,1,1,3,5,3,5,5,4,1,3,1,5,5,3,2,2,4,2,1,5,5,3,1,5,4,2,5,1,4,1,5,4,5,4
17379,Male,17,1,3,3,4,2,3,1,5,2,5,4,4,5,2,2,3,3,4,4,4,1,4,5,4,2,4,2,5,4,3,4,4,4,2,3,4,4,2,4,3,4,2,3,2,4,2,4,4,4,3
17380,Male,25,2,1,2,3,5,1,2,4,5,4,4,1,5,2,4,4,5,4,4,3,2,3,1,5,1,5,3,3,5,4,2,1,5,2,3,1,5,3,3,4,3,4,2,5,4,2,4,2,4,4
17381,Female,17,1,1,5,2,5,1,5,5,1,1,3,5,2,5,1,1,2,1,1,1,1,5,2,5,1,5,1,5,5,5,5,2,4,1,3,3,3,3,4,3,4,1,5,2,4,1,5,4,3,4
17382,Male,16,4,1,3,2,4,1,4,2,4,2,2,2,4,2,4,3,3,2,3,3,5,5,3,3,2,5,2,4,5,4,3,4,5,3,3,3,5,3,5,4,4,3,4,2,3,4,3,3,3,4
17383,Female,21,1,5,2,3,5,1,4,5,5,4,2,4,4,3,4,5,4,5,4,4,5,4,1,4,2,5,2,3,5,4,3,2,4,4,3,5,1,3,4,4,2,5,3,5,3,4,4,4,3,2
17384,Female,25,5,3,1,3,1,5,1,3,3,5,5,1,5,1,5,5,5,5,5,5,5,3,3,5,1,5,3,4,5,5,1,5,3,3,1,5,5,3,1,1,1,1,5,3,1,1,3,5,5,4
17385,Male,23,4,1,5,4,5,1,5,1,5,3,2,4,2,1,2,2,3,3,3,1,1,5,1,4,1,5,1,5,5,1,4,4,5,1,5,2,5,2,5,5,5,3,4,3,5,1,5,1,4,5
17386,Female,16,1,5,2,3,5,5,1,3,1,5,3,5,5,3,3,2,5,4,3,3,5,5,3,3,2,5,3,3,3,4,3,2,5,4,1,3,1,4,5,3,3,4,5,5,4,2,3,1,3,3
17387,Male,13,1,3,1,5,3,4,1,4,2,5,4,2,4,2,5,4,5,5,5,4,1,2,2,5,3,5,5,2,5,4,4,2,4,5,3,2,5,3,5,4,3,1,4,2,4,4,5,4,5,4
17388,Female,49,5,1,5,1,5,1,4,1,5,2,1,4,4,4,1,4,2,2,2,2,1,5,2,5,1,4,1,5,4,5,5,1,5,2,5,1,5,1,5,5,5,1,4,1,5,2,5,5,5,4
17389,Female,17,4,5,5,2,3,4,5,5,2,4,5,4,4,1,4,4,3,3,5,1,4,3,2,4,5,5,2,3,4,2,5,1,5,1,2,2,4,2,3,4,5,3,3,1,3,1,5,4,5,3
17390,Male,18,3,3,3,5,3,3,3,5,2,1,2,4,4,4,5,5,5,5,5,4,4,5,3,5,1,1,1,2,1,4,2,4,4,5,2,2,4,3,1,2,1,1,5,1,5,1,5,2,5,5
17391,Female,17,3,4,2,4,4,2,3,2,3,4,4,2,4,2,3,4,4,3,4,4,3,2,2,3,3,4,4,3,4,3,4,2,5,2,3,3,4,3,4,4,4,1,5,1,5,1,5,4,4,4
17392,Female,17,4,2,4,2,4,2,2,4,2,4,3,2,4,2,2,5,4,5,5,2,3,4,2,4,4,2,3,3,2,5,3,2,3,3,1,2,2,3,3,5,1,2,4,3,3,3,3,1,2,5
17393,Female,17,5,1,5,3,5,2,5,3,5,3,3,1,5,1,5,2,5,5,5,1,1,5,3,5,2,5,1,4,5,5,5,2,5,2,4,4,5,3,3,5,3,3,3,1,5,1,5,3,5,5
17394,Female,18,4,4,3,3,5,2,4,3,3,3,5,1,5,1,3,4,5,5,3,3,1,5,1,5,1,5,1,3,5,4,3,3,5,4,2,4,4,3,3,4,3,4,1,2,4,5,3,3,5,3
17395,Female,17,2,3,4,4,4,3,5,3,4,3,5,3,4,2,3,4,3,5,5,3,2,4,5,4,3,3,3,3,4,3,5,2,4,4,2,3,4,2,5,4,3,3,4,4,5,3,4,3,5,5
17396,Female,19,3,2,3,5,3,3,5,3,3,5,3,1,4,1,4,3,3,4,5,3,2,3,2,2,3,3,2,4,2,4,2,4,4,3,2,2,3,3,4,4,3,2,4,1,5,1,4,3,5,5
17397,Female,17,5,3,1,3,1,1,3,4,4,4,5,5,5,1,1,5,5,5,5,5,3,3,5,3,3,4,4,4,4,5,4,1,5,5,1,1,4,3,1,3,3,1,5,1,5,1,5,2,5,5
17398,Female,44,2,2,5,2,5,2,5,1,5,4,3,2,5,2,2,3,3,3,2,2,2,4,1,4,2,5,2,4,4,4,4,2,4,2,3,2,4,2,4,4,5,2,5,2,4,1,5,4,4,4
17399,Male,16,2,1,3,1,4,3,3,3,5,2,4,4,4,2,4,3,3,3,4,2,3,3,5,2,4,2,4,3,3,1,3,5,2,4,2,5,4,4,5,4,5,2,5,3,3,1,4,5,4,4
17400,Male,28,4,5,5,5,3,3,4,5,5,5,4,5,1,3,1,1,5,1,2,3,1,5,1,5,1,4,3,3,3,5,3,1,4,1,5,1,5,1,3,5,5,3,5,1,3,3,4,3,5,4
17401,Female,42,4,5,5,2,5,2,5,3,5,2,4,4,5,2,1,2,1,1,1,2,5,1,1,5,5,5,1,5,5,4,3,5,5,1,5,1,5,1,5,5,2,2,5,2,3,3,5,2,5,3
17402,Female,17,4,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,2,3,3,1,3,4,2,3,3,4,3,4,4,4,2,2,4,2,1,4,2,2,2,3,2,1,2,2,3,3,3,2,4,2
17403,Female,17,3,3,5,3,5,3,5,5,2,3,2,4,3,3,2,2,5,4,3,3,4,2,1,5,4,5,5,5,4,5,5,1,5,1,5,1,5,3,5,3,4,1,5,1,4,1,5,4,5,5
17404,Female,22,2,5,2,3,4,5,1,5,1,5,2,3,4,5,3,1,3,2,2,2,5,4,1,5,3,5,3,4,5,3,4,1,4,2,5,2,4,3,5,3,3,4,3,2,3,3,4,1,3,2
17405,Female,46,1,4,3,4,2,1,3,3,3,4,4,2,3,2,3,4,5,3,4,3,2,5,1,4,2,4,2,3,5,3,3,3,3,3,1,4,4,3,1,3,4,1,5,1,5,1,5,4,5,5
17406,Female,18,1,2,2,4,3,4,1,4,1,4,2,3,3,1,3,4,4,4,4,1,1,4,1,4,2,2,3,3,4,4,2,4,3,1,2,4,2,2,3,3,3,1,3,4,3,1,4,2,2,3
17407,Female,17,5,1,5,1,5,1,5,3,5,1,5,1,4,2,3,4,5,5,5,4,3,3,3,3,5,4,3,3,3,3,3,5,3,3,1,3,2,3,2,4,3,2,5,3,4,1,5,4,5,5
17408,Female,18,1,2,2,1,1,4,1,4,1,5,4,2,5,1,4,5,4,4,4,5,1,5,2,5,1,5,1,2,5,3,4,4,4,4,3,4,3,4,4,4,4,2,5,2,3,1,4,4,4,2
17409,Female,18,2,2,4,3,3,2,3,2,3,3,5,3,5,1,4,5,4,5,4,5,1,4,4,2,3,4,2,4,5,2,3,2,5,4,3,4,5,2,3,3,4,4,4,1,3,2,2,3,4,4
17410,Female,17,5,1,4,2,4,1,5,4,1,5,4,3,4,1,3,2,4,2,4,1,1,5,1,4,1,4,1,4,5,4,5,2,4,1,1,2,5,3,4,4,3,4,4,4,4,1,3,3,4,4
17411,Female,17,3,4,3,4,2,3,2,5,3,5,5,2,5,2,3,2,2,2,4,2,1,5,1,3,2,3,2,3,3,4,5,2,5,1,3,2,5,1,5,5,5,2,4,2,5,2,5,5,5,4
17412,Female,16,1,5,2,5,2,5,2,5,1,5,4,3,4,2,2,2,1,1,2,4,4,5,2,3,2,3,3,3,3,3,4,4,4,4,1,5,3,2,2,3,4,1,5,1,3,1,5,3,4,5
17413,Female,18,2,1,5,4,5,2,5,4,3,5,4,4,5,2,4,5,5,2,5,5,1,2,5,5,1,5,1,5,5,5,4,3,5,2,5,1,5,2,5,4,2,2,4,1,4,2,4,2,3,4
17414,Female,17,3,3,3,2,4,2,5,4,3,4,2,3,4,3,3,2,5,4,4,2,4,2,4,2,3,2,4,3,3,3,2,4,5,3,1,3,4,4,4,3,4,1,4,1,4,1,5,4,3,4
17415,Male,17,1,3,3,4,1,1,1,4,3,3,5,4,4,1,1,2,4,3,5,3,3,3,4,3,3,3,2,2,4,2,3,4,4,4,1,4,5,4,4,4,4,1,4,1,3,3,5,4,5,4
17416,Female,47,5,1,5,1,5,1,5,1,5,1,5,2,5,2,5,5,5,5,5,3,2,4,5,2,3,3,3,3,2,4,1,5,3,5,1,5,4,5,1,1,5,2,5,3,5,1,5,5,3,5
17417,Female,38,3,2,5,1,5,1,4,2,4,3,2,4,3,5,3,3,1,1,3,1,2,5,1,4,2,2,1,4,3,5,4,2,4,2,4,2,5,1,5,5,4,2,4,1,3,2,4,4,4,4
17418,Female,18,2,3,3,3,4,2,3,3,3,4,4,1,5,3,3,3,3,3,4,2,1,4,1,5,3,4,2,4,4,4,5,1,5,2,4,2,2,2,4,3,3,5,3,4,4,2,2,3,3,3
